"ID_SERIE","NOMBRE","LINK","DESCRIPCION","SERIES"
"59","Drama Anime","https://myanimelist.net/anime/genre/8/Drama","Plot-driven stories focused on realistic characters experiencing human struggle. Because drama stories ask the question of what it means to be human, the conflict and emotions will be relatable, even if the settings or characters themselves are not. Here, you will see humanity at its worst, its best, and everything in between.
Simply having a serious tone, dramatic moments, or evoking tears does not equal Drama. If the narrative focuses on eliciting emotional reactions rather than on characterization, then it is melodrama and not Drama. Slice of Life and Drama are incompatible by definition.","2888"
"59","Otaku Culture Anime","https://myanimelist.net/anime/genre/69/Otaku_Culture","Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.
Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.","92"
"59","School Anime","https://myanimelist.net/anime/genre/23/School","","2001"
"60","Comedy Anime","https://myanimelist.net/anime/genre/4/Comedy","Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.
Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.","7172"
"60","Adult Cast Anime","https://myanimelist.net/anime/genre/50/Adult_Cast","","556"
"60","Otaku Culture Anime","https://myanimelist.net/anime/genre/69/Otaku_Culture","Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.
Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.","92"
"60","Parody Anime","https://myanimelist.net/anime/genre/20/Parody","","747"
"60","Seinen Anime","https://myanimelist.net/anime/genre/42/Seinen","","990"
"61","Comedy Anime","https://myanimelist.net/anime/genre/4/Comedy","Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.
Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.","7172"
"61","Adult Cast Anime","https://myanimelist.net/anime/genre/50/Adult_Cast","","556"
"61","Otaku Culture Anime","https://myanimelist.net/anime/genre/69/Otaku_Culture","Otaku is a term in used in modern Japan to refer to people with obsessive interests. Outside of Japan, it specifically denotes people who have a heavy interest in anime, manga, and other Japanese culture or entertainment. Otaku Culture themed stories have a plot which is related to the hobbies or occupation of a main cast who are heavily involved in anime-related media. Characters could be creating anime or manga (professionally or casually with friends), attending conventions or idol concerts, dressing up in cosplay, etc.
Please note stories focusing on seiyuu (voice acting) fall under the Showbiz theme due to their celebrity status.","92"
"61","Parody Anime","https://myanimelist.net/anime/genre/20/Parody","","747"
"61","Seinen Anime","https://myanimelist.net/anime/genre/42/Seinen","","990"
"62","Comedy Anime","https://myanimelist.net/anime/genre/4/Comedy","Uplifting the audience with positive emotion takes priority, eliciting laughter, amusement, or general entertainment. Almost always, comedy stories are episodic or have happy endings.
Nearly every work will use comedy as a plot device to relieve tension, but the overarching narrative must be focused on evoking amusement to be Comedy. Drama and Comedy are not mutually exclusive, but mixing them requires the audience facing human struggle with lightheartedness. Slice of Life and Comedy are incompatible by definition.","7172"
